Project Name,URL,Language,Forks,Open issues,Size Byte,Stars,Topics,Contributors,Type
donnemartin/data-science-ipython-notebooks,https://github.com/donnemartin/data-science-ipython-notebooks,Python,7000,22,49025,22540,"aws, big-data, caffe, data-science, deep-learning, hadoop, kaggle, keras, machine-learning, mapreduce, matplotlib, numpy, pandas, python, scikit-learn, scipy, spark, tensorflow, theano",13,AI
cfenollosa/os-tutorial,https://github.com/cfenollosa/os-tutorial,C,2791,99,154,22539,,13,Other
nocodb/nocodb,https://github.com/nocodb/nocodb,Vue,1367,228,60663,22534,"admin-dashboard, admin-ui, airtable, airtable-alternative, automatic-api, hacktoberfest, hacktoberfest2021, low-code, mariadb, mysql, no-code, no-code-database, postgresql, rest-api, restful-api, spreadsheet, sqlite, sqlserver, swagger",78,Web Application
angular/components,https://github.com/angular/components,TypeScript,6039,1939,76078,22529,"angular, angular-components, material, material-design",621,Web Application
pmndrs/react-spring,https://github.com/pmndrs/react-spring,TypeScript,983,53,386913,22525,"animation-library, react, react-spring, spring-physics, springs",150,Web Application
airbnb/lottie-ios,https://github.com/airbnb/lottie-ios,Swift,3313,282,79602,22516,"animation, bodymovin, custom-transitions, ios, ios-animation, ios-transition, keyframes, transition-animation",180,Mobile App
go-kit/kit,https://github.com/go-kit/kit,Go,2272,43,7463,22504,"go, golang, metallica, microservices",217,Other
ClickHouse/ClickHouse,https://github.com/ClickHouse/ClickHouse,C++,4449,2014,589184,22481,"analytics, big-data, clickhouse, dbms, distributed-database, hacktoberfest, mpp, olap, sql",1307,Other
dokku/dokku,https://github.com/dokku/dokku,Shell,1717,46,12070,22466,"buildpack, containers, devops, docker, dokku, heroku, kubernetes, nomad, paas",466,Other
Netflix/Hystrix,https://github.com/Netflix/Hystrix,Java,4563,392,9784,22441,,147,Other
balena-io/etcher,https://github.com/balena-io/etcher,TypeScript,1614,347,95236,22424,"cross-platform, etcher, sd-cards, usb-drives",78,Other
hollischuang/toBeTopJavaer,https://github.com/hollischuang/toBeTopJavaer,Java,5063,34,7547,22409,"design-patterns, java, jvm, mysql, programmer, spring",43,Other
fastify/fastify,https://github.com/fastify/fastify,JavaScript,1652,59,5744,22356,"nodejs, performance, speed, webframework",481,"Framework, Web Application"
immerjs/immer,https://github.com/immerjs/immer,JavaScript,707,35,8643,22334,"immutable, immutables, reducer, redux, state-tree",156,Other
pjreddie/darknet,https://github.com/pjreddie/darknet,C,19465,1902,6520,22297,,11,Other
dmlc/xgboost,https://github.com/dmlc/xgboost,C++,8331,294,22752,22288,"distributed-systems, gbdt, gbm, gbrt, machine-learning, xgboost",549,AI
doczjs/docz,https://github.com/doczjs/docz,TypeScript,1444,117,13012,22284,"design-system, docs, documentation, docz, gatsby, js, mdx, react, theme, ui, zero-configuration",134,Web Application
heartcombo/devise,https://github.com/heartcombo/devise,Ruby,5378,191,5558,22265,"authentication, devise, rails, ruby",681,Other
tj/commander.js,https://github.com/tj/commander.js,JavaScript,1588,3,2948,22257,,167,Other
facebook/flow,https://github.com/facebook/flow,OCaml,1837,2486,94219,21669,,897,Other
pure-css/pure,https://github.com/pure-css/pure,JavaScript,2451,0,2877,22217,"css, html, pure",68,Web Application
balderdashy/sails,https://github.com/balderdashy/sails,JavaScript,1947,520,13165,22193,,280,Other
google-research/google-research,https://github.com/google-research/google-research,Jupyter Notebook,5291,612,335718,22186,"ai, machine-learning, research",509,AI
emberjs/ember.js,https://github.com/emberjs/ember.js,JavaScript,4269,428,77314,22165,"ember, hacktoberfest, javascript, javascript-framework",1081,"Framework, Web Application"
harvesthq/chosen,https://github.com/harvesthq/chosen,HTML,4203,299,3045,22116,"deprecated, not-maintained",124,Other
signalapp/Signal-Android,https://github.com/signalapp/Signal-Android,Java,5366,441,557585,22105,,290,Other
syl20bnr/spacemacs,https://github.com/syl20bnr/spacemacs,Emacs Lisp,4944,437,57064,22092,"community-driven, configuration, emacs, spacemacs, vim",1426,Other
redux-saga/redux-saga,https://github.com/redux-saga/redux-saga,JavaScript,2006,51,8115,22090,"effects, middleware, redux, redux-saga, sagas",345,Other
react-native-elements/react-native-elements,https://github.com/react-native-elements/react-native-elements,TypeScript,4373,66,86584,22077,"android, hacktoberfest, ios, mobile-app, react, react-native, ui, ui-components",361,"Web Application, Mobile App"
nektos/act,https://github.com/nektos/act,Go,576,67,5657,22076,"ci, devops, github-actions, golang",105,Other
dromara/hutool,https://github.com/dromara/hutool,Java,6287,3,41202,22053,"http, hutool, java, json, orm, tool, util",231,Other
littlecodersh/ItChat,https://github.com/littlecodersh/ItChat,Python,5226,247,955,22052,"api, itchat, robot, wechat",16,Web Application
mdbootstrap/mdb-ui-kit,https://github.com/mdbootstrap/mdb-ui-kit,JavaScript,3460,2,47052,22038,"bootstrap, bootstrap-material, bootstrap5, css, framework, html, javascript, material, material-design, material-design-for-bootstrap, uikit",116,"Framework, Web Application"
vuejs/devtools,https://github.com/vuejs/devtools,TypeScript,3681,381,14647,22021,,118,Other
fastai/fastai,https://github.com/fastai/fastai,Jupyter Notebook,7208,113,662133,22018,"colab, deep-learning, fastai, gpu, machine-learning, notebooks, python, pytorch",187,AI
facebook/rocksdb,https://github.com/facebook/rocksdb,C++,4992,674,179935,22014,"database, storage-engine",851,Other
google/python-fire,https://github.com/google/python-fire,Python,1280,135,6231,22008,"cli, python",46,Other
mattermost/mattermost-server,https://github.com/mattermost/mattermost-server,Go,5352,766,541051,21967,"collaboration, golang, hacktoberfest, mattermost, react-native",709,Web Application
emscripten-core/emscripten,https://github.com/emscripten-core/emscripten,C,2767,1217,248585,21948,,715,Other
kataras/iris,https://github.com/kataras/iris,Go,2370,71,15934,21937,"expressjs, framework, go, golang, iris, laravel, middleware, mvc, performance, router, server, web-framework",97,"Framework, Web Application"
jamiebuilds/the-super-tiny-compiler,https://github.com/jamiebuilds/the-super-tiny-compiler,JavaScript,2397,17,41,21936,,6,Other
t4t5/sweetalert,https://github.com/t4t5/sweetalert,TypeScript,2905,176,5237,21927,"alert, dialog, javascript, modal, popup, sweetalert, ui",69,Other
jesseduffield/lazydocker,https://github.com/jesseduffield/lazydocker,Go,824,117,23321,21896,,49,Other
beurtschipper/Depix,https://github.com/beurtschipper/Depix,Python,2609,7,820,21861,,10,Other
ovity/octotree,https://github.com/ovity/octotree,JavaScript,1850,44,82923,21861,"browser-extension, chrome, code-files, code-review, edge, firefox, github, opera, pull-request-review, safari",69,Web Application
reduxjs/react-redux,https://github.com/reduxjs/react-redux,TypeScript,3196,22,6645,21837,"react, redux",268,Web Application
labstack/echo,https://github.com/labstack/echo,Go,1926,58,5896,21787,"echo, go, http2, https, labstack-echo, letsencrypt, micro-framework, microservice, middleware, ssl, web, web-framework, websocket",245,"Framework, Web Application"
Polymer/polymer,https://github.com/Polymer/polymer,HTML,2028,282,30218,21763,"polymer, web-components",161,Web Application
ramda/ramda,https://github.com/ramda/ramda,JavaScript,1380,142,7942,21758,"javascript, ramda",328,Other
seata/seata,https://github.com/seata/seata,Java,7441,637,10667,21746,"branch-transactions, data-consistency, distributed-transaction, dtx, fescar, gts, microservice, saga, seata, tcc, tcc-transaction, transaction-manager, xa",240,Other
lovell/sharp,https://github.com/lovell/sharp,JavaScript,1092,102,48780,21738,"avif, crop, exif, icc, image, image-processing, javascript, jpeg, libvips, nodejs, performance, png, resize, sharp, svg, tiff, webp",161,Web Application
sickcodes/Docker-OSX,https://github.com/sickcodes/Docker-OSX,Shell,1012,149,13499,21727,"container, docker, docker-osx, kvm, macos, os, osx, osx-kvm, x, x11",39,Other
Tencent/wepy,https://github.com/Tencent/wepy,JavaScript,3056,380,9976,21701,"weapp, wepy",187,Other
matteocrippa/awesome-swift,https://github.com/matteocrippa/awesome-swift,Swift,2937,0,9106,21692,"awesome, awesome-list, awesome-lists, awesome-swift, ios, linux, list, lists, swift, swift-extensions, swift-framework, swift-language, swift-library",664,"Framework, Web Application, Mobile App"
ReactiveX/RxSwift,https://github.com/ReactiveX/RxSwift,Swift,3894,14,15990,21679,"functional, ios, observer, reactive, reactivex, rxswift, swift, unidirectional",375,"Web Application, Mobile App"
swagger-api/swagger-ui,https://github.com/swagger-api/swagger-ui,JavaScript,8243,725,414719,21677,"hacktoberfest, oas, openapi, openapi-specification, openapi3, rest, rest-api, swagger, swagger-api, swagger-js, swagger-ui",503,Web Application
facebook/flow,https://github.com/facebook/flow,OCaml,1837,2486,94219,21669,,897,Other
dimsemenov/PhotoSwipe,https://github.com/dimsemenov/PhotoSwipe,JavaScript,3269,577,29700,21613,,55,Other
github/hub,https://github.com/github/hub,Go,2292,270,7255,21596,"git, github-api, go, homebrew, pull-request",247,Web Application
sampotts/plyr,https://github.com/sampotts/plyr,JavaScript,2581,733,64895,21595,"html5-video, javascript, plyr, vimeo, youtube",181,Web Application
alibaba/nacos,https://github.com/alibaba/nacos,Java,9261,681,43862,21579,"alibaba, config, configuration-management, distributed-configuration, dns, dubbo, istio, kubernetes, microservices, nacos, service-discovery, service-mesh, spring-cloud",250,Other
android/architecture-components-samples,https://github.com/android/architecture-components-samples,Kotlin,7924,172,21430,21574,,67,Other
bregman-arie/devops-exercises,https://github.com/bregman-arie/devops-exercises,Python,4556,17,3305,21553,"ansible, aws, azure, coding, containers, devops, docker, git, interview, interview-questions, kubernetes, linux, openstack, production-engineer, prometheus, python, sql, sre, terraform",81,Other
MostlyAdequate/mostly-adequate-guide,https://github.com/MostlyAdequate/mostly-adequate-guide,JavaScript,1790,82,5412,21542,"functional-programming, javascript, reactive-programming, tutorial",183,Web Application
alibaba/spring-cloud-alibaba,https://github.com/alibaba/spring-cloud-alibaba,Java,6649,376,7101,21532,"alibaba, alibaba-middleware, alibaba-oss, aliyun, circuit-breaker, cloud-native, distributed-configuration, distributed-messaging, distributed-transaction, dubbo, java, microservices, nacos, rocketmq, service-discovery, service-registry, spring, spring-cloud, spring-cloud-alibaba, spring-cloud-core",140,Other
guzzle/guzzle,https://github.com/guzzle/guzzle,PHP,2269,38,9858,21521,"curl, guzzle, http-client, httpclient, php, psr-7, requests, webservices",399,Web Application
facebook/folly,https://github.com/facebook/folly,C++,4556,355,40089,21512,,1104,Other
facebook/draft-js,https://github.com/facebook/draft-js,JavaScript,2556,929,35837,21468,,317,Other
stedolan/jq,https://github.com/stedolan/jq,C,1269,733,6900,21454,,141,Other
vapor/vapor,https://github.com/vapor/vapor,Swift,1327,93,16103,21447,"framework, http, http2, server, server-side-swift, swift, vapor, web-framework",218,"Framework, Web Application"
inconshreveable/ngrok,https://github.com/inconshreveable/ngrok,Go,3963,346,858,21436,,27,Other
Wox-launcher/Wox,https://github.com/Wox-launcher/Wox,C#,2304,806,98055,21428,"alfred, launcher, launchy, spotlight, windows, wox",124,Other
vercel/swr,https://github.com/vercel/swr,TypeScript,814,70,2891,21419,"cache, data, data-fetching, fetch, hook, hooks, nextjs, react, react-native, stale-while-revalidate, suspense, swr, vercel",131,Web Application
halo-dev/halo,https://github.com/halo-dev/halo,Java,7272,79,40983,21390,"blog, blog-engine, cms, hacktoberfest, halo, halocms",86,Other
tqdm/tqdm,https://github.com/tqdm/tqdm,Python,1089,342,5913,21368,"cli, closember, console, discord, gui, jupyter, keras, meter, pandas, parallel, progress, progress-bar, progressbar, progressmeter, python, rate, telegram, terminal, time, utilities",107,Other
matterport/Mask_RCNN,https://github.com/matterport/Mask_RCNN,Python,10583,1830,122597,21348,"instance-segmentation, keras, mask-rcnn, object-detection, tensorflow",47,Other
feathericons/feather,https://github.com/feathericons/feather,JavaScript,1061,452,16412,21338,"icons, javascript, svg",37,Other
apache/kafka,https://github.com/apache/kafka,Java,11208,940,134867,21323,"kafka, scala",1069,Other
n8n-io/n8n,https://github.com/n8n-io/n8n,TypeScript,2319,239,32940,21312,"apis, automated, automation, cli, data-flow, development, docker, iaas, integration-framework, integrations, ipaas, low-code, low-code-development-platform, low-code-plattform, n8n, node, self-hosted, typescript, workflow, workflow-automation",198,"Framework, Web Application"
rollup/rollup,https://github.com/rollup/rollup,JavaScript,1116,382,20535,21310,,303,Other
mongodb/mongo,https://github.com/mongodb/mongo,C++,5137,58,738455,21280,"c-plus-plus, database, mongodb, nosql",890,Other
helm/helm,https://github.com/helm/helm,Go,6079,491,18343,21262,"chart, charts, cncf, helm, kubernetes",660,Other
fabricjs/fabric.js,https://github.com/fabricjs/fabric.js,JavaScript,3004,281,130078,21232,,284,Other
mbadolato/iTerm2-Color-Schemes,https://github.com/mbadolato/iTerm2-Color-Schemes,Shell,6067,13,95187,21219,"color-scheme, freebsd-vt, iterm, iterm2, konsole, konsole-color-schemes, lxterminal, osx-terminal-themes, putty, putty-color-schemes, schemes, terminal, terminal-schemes, terminal-themes, terminator, theme, themes, windows-terminal, xrdb, xresources",177,Other
openfaas/faas,https://github.com/openfaas/faas,Go,1737,33,27270,21198,"docker, faas, functions, functions-as-a-service, gitops, golang, k8s, kubernetes, lambda, nodejs, paas, prometheus, serverless, serverless-functions",175,Other
mochajs/mocha,https://github.com/mochajs/mocha,JavaScript,2931,264,19650,21187,"bdd, browser, javascript, mocha, mochajs, node, nodejs, tdd, test, test-framework, testing, testing-tools",526,"Framework, Web Application"
SwiftyJSON/SwiftyJSON,https://github.com/SwiftyJSON/SwiftyJSON,Swift,3302,131,1112,21178,"carthage, cocoapods, json, json-parser, json-parsing-library, json-parsing-swift, request, response, swift, swift4-2, swiftyjson, xcode10",149,Other
google/iosched,https://github.com/google/iosched,Kotlin,6230,65,57737,21174,"android, architecture, conference, coroutines, kotlin",76,Mobile App
kriasoft/react-starter-kit,https://github.com/kriasoft/react-starter-kit,TypeScript,4101,7,8782,21130,"babel, boilerplate, cdn, cloudflare, graphql, hackathon, javascript, material-ui, nodejs, react, reactjs, relay, scaffolding, serverless, ssr, starter-kit, template, typescript, webpack, webpack5",,Web Application
bevacqua/dragula,https://github.com/bevacqua/dragula,JavaScript,1966,149,1942,21099,"component, drag-and-drop, drag-drop, dragging, front-end, javascript, vanilla",41,Other
prisma/prisma,https://github.com/prisma/prisma,TypeScript,743,1884,47958,21075,"database, javascript, mariadb, mongo, mongodb, mongodb-orm, mssql, mysql, nodejs, orm, postgres, postgresql, prisma, prisma-client, sql-server, sqlite, sqlserver, typescript",154,Other
files-community/Files,https://github.com/files-community/Files,C#,1171,854,123028,21057,"alternatives, csharp, developer-tools, dotnet, file-manager, files, fluent, fluent-design, good-first-issue, mica, power-user, productivity, utilities, uwp, windows, windows-10, windows-11, winui, xaml",204,Other
usablica/intro.js,https://github.com/usablica/intro.js,JavaScript,2591,48,24496,21043,"cdn, guide, html, introjs, javascript, minify, tour, ux",113,Web Application
portainer/portainer,https://github.com/portainer/portainer,JavaScript,1903,848,60387,21040,"docker, docker-compose, docker-container, docker-deployment, docker-image, docker-swarm, docker-ui, dockerfile, hacktoberfest, kubernetes, moby, portainer, ui",227,Other
nsqio/nsq,https://github.com/nsqio/nsq,Go,2687,63,13777,20995,"distributed-systems, go, message-queue, messaging, nsq, queue",127,Other
kilimchoi/engineering-blogs,https://github.com/kilimchoi/engineering-blogs,Ruby,593,53,1405,20973,"engineering-blogs, lists, programming-blogs, software-development, tech",369,Other
NativeScript/NativeScript,https://github.com/NativeScript/NativeScript,TypeScript,1563,916,101519,20964,"android, angular, capacitor, cross-platform, ionic, ios, java, javascript, kotlin, nativescript, objective-c, react, svelte, swift, typescript, vue",246,"Web Application, Mobile App"
komeiji-satori/Dress,https://github.com/komeiji-satori/Dress,Standard ML,4275,115,2103914,20954,,370,Other
react-navigation/react-navigation,https://github.com/react-navigation/react-navigation,TypeScript,4553,485,44900,20926,"hacktoberfest, navigation, react, react-native, react-navigation",138,Web Application
swc-project/swc,https://github.com/swc-project/swc,Rust,649,252,97153,20886,"babel, compiler, ecmascript, ecmascript-parser, javascript, parser, rust, swc, typescript, typescript-compiler, typescript-parser",147,Other
eriklindernoren/ML-From-Scratch,https://github.com/eriklindernoren/ML-From-Scratch,Python,4107,45,553,20866,"data-mining, data-science, deep-learning, deep-reinforcement-learning, genetic-algorithm, machine-learning, machine-learning-from-scratch",9,AI
bilibili/flv.js,https://github.com/bilibili/flv.js,JavaScript,3251,388,1511,20857,,16,Other
sharkdp/fd,https://github.com/sharkdp/fd,Rust,551,58,1338,20856,"cli, command-line, filesystem, hacktoberfest, regex, rust, search, terminal, tool",143,Other
paularmstrong/normalizr,https://github.com/paularmstrong/normalizr,JavaScript,851,38,2953,20846,"api, flux, javascript, json, normalize, normalizr, reactjs, redux",66,Web Application
xuxueli/xxl-job,https://github.com/xuxueli/xxl-job,Java,8856,890,32498,20816,"distributed, glue, java, job, quartz, restful, schedule, scheduler, task, xxl-job",81,Other
zsh-users/zsh-autosuggestions,https://github.com/zsh-users/zsh-autosuggestions,Shell,1324,105,573,20797,"autocomplete, autosuggest, fish, shell, zsh, zsh-autosuggestions",48,Other
conwnet/github1s,https://github.com/conwnet/github1s,JavaScript,706,49,14270,20701,hacktoberfest,37,Other
HeroTransitions/Hero,https://github.com/HeroTransitions/Hero,Swift,1675,181,30805,20684,"animation, animations, carthage, custom-transitions, hero, ios, ios-animation, ios-framework, ios-lib, ios-swift, ios-transition, material-design, swift, swiftpm, transition-animation, xcode",78,"Framework, Web Application, Mobile App"
chenglou/react-motion,https://github.com/chenglou/react-motion,JavaScript,1167,188,5015,20671,,72,Other
getredash/redash,https://github.com/getredash/redash,Python,3620,694,26717,20653,"analytics, athena, bi, bigquery, business-intelligence, dashboard, databricks, hacktoberfest, javascript, mysql, postgresql, python, redash, redshift, spark, spark-sql, visualization",408,Other
google/gson,https://github.com/google/gson,Java,3996,635,11122,20643,,128,Other
pugjs/pug,https://github.com/pugjs/pug,JavaScript,1970,266,14862,20630,,250,Other
quasarframework/quasar,https://github.com/quasarframework/quasar,JavaScript,2659,378,127436,20620,"android, browser-extension, electron, ios, javascript, material, material-components, material-design, material-theme, pwa, quasar-framework, server-side-rendering, ssr, vue, vue-component, vue-components, vue3, vuejs, vuejs3",529,"Framework, Web Application, Mobile App"
react-bootstrap/react-bootstrap,https://github.com/react-bootstrap/react-bootstrap,TypeScript,3294,170,29865,20508,"bootstrap, hacktoberfest, javascript, react, react-components, typescript",469,Web Application
yt-dlp/yt-dlp,https://github.com/yt-dlp/yt-dlp,Python,1506,466,31364,20500,"python, sponskrub, sponsorblock, video-downloader, youtube-dl, youtube-dlc, yt-dlp",1101,Other
wangzheng0822/algo,https://github.com/wangzheng0822/algo,Python,6595,143,1173,20497,,142,Other
keon/algorithms,https://github.com/keon/algorithms,Python,4223,202,1396,20481,"algorithm, algorithms, competitive-programming, data-structure, graph, python, search, sort, tree",183,Other
jlmakes/scrollreveal,https://github.com/jlmakes/scrollreveal,JavaScript,2180,20,1114,20474,"animation, css, javascript, reveal, scroll, scrollreveal, transform, transition",15,Web Application
ColorlibHQ/gentelella,https://github.com/ColorlibHQ/gentelella,HTML,6840,48,35068,20455,"admin-dashboard, bootstrap, colorlib, dashboard, html, html-template",71,Web Application
tornadoweb/tornado,https://github.com/tornadoweb/tornado,Python,5423,233,9413,20430,"asynchronous, python",422,Other
ehang-io/nps,https://github.com/ehang-io/nps,Go,3710,273,9189,20426,"dns, firewall, go, gzip, http, https, nat, nps, snnapy, socks, socks5, ssh, tcp, tunnel, udp",35,Other
SwiftGGTeam/the-swift-programming-language-in-chinese,https://github.com/SwiftGGTeam/the-swift-programming-language-in-chinese,CSS,5155,3,39531,20418,hacktoberfest,263,Other
Meituan-Dianping/mpvue,https://github.com/Meituan-Dianping/mpvue,JavaScript,2117,471,8393,20385,"mini, mpvue, vue, weapp, wxmp",146,Web Application
DesignPatternsPHP/DesignPatternsPHP,https://github.com/DesignPatternsPHP/DesignPatternsPHP,PHP,4363,2,6095,20360,"code-examples, design-pattern, design-patterns, designpatternsphp, hacktoberfest, modern-php, oop, php, php8, phpunit",202,Other
julycoding/The-Art-Of-Programming-By-July,https://github.com/julycoding/The-Art-Of-Programming-By-July,C,7152,68,27558,20270,,115,Other
dnSpy/dnSpy,https://github.com/dnSpy/dnSpy,C#,3910,185,35047,20270,,29,Other
haizlin/fe-interview,https://github.com/haizlin/fe-interview,JavaScript,2823,4926,7449,20265,"css, fe-interview, front-end, frontend, frontend-interview, html, interview, interview-questions, javascript, js, node, nodejs, react, resume, vue",9,Web Application
ApolloAuto/apollo,https://github.com/ApolloAuto/apollo,C++,8198,1121,2589368,20249,"apollo, autonomous-driving, autonomous-vehicles, autonomy, self-driving-car",370,Other
StevenBlack/hosts,https://github.com/StevenBlack/hosts,Python,1783,36,365848,20215,"ad-blocker, anti-virus, curated-sources, gambling-filter, hosts, malware, porn-filter, pornblocker, privacy, protection, python, ransomware, security, social-media-filter, trojans, unified-hosts",127,Other
postcss/autoprefixer,https://github.com/postcss/autoprefixer,JavaScript,1246,33,7869,20172,"css, postcss-plugins, prefixer",195,Web Application
coolsnowwolf/lede,https://github.com/coolsnowwolf/lede,C,16542,279,274413,20160,"lede, lua, openwrt, openwrt-feed, openwrt-package, openwrt-shadowsocksr-libev-full, openwrt-zh-cn",325,Other
git-tips/tips,https://github.com/git-tips/tips,JavaScript,1712,27,483,20155,"git, tips, tips-and-tricks",80,Other
localForage/localForage,https://github.com/localForage/localForage,JavaScript,1179,220,4861,20147,"indexeddb, javascript, localforage, localstorage, offline, storage, websql",111,Web Application
eslint/eslint,https://github.com/eslint/eslint,JavaScript,3603,104,30074,20138,"ecmascript, eslint, javascript, linter, static-code-analysis",972,Other
michalsnik/aos,https://github.com/michalsnik/aos,JavaScript,2128,288,1636,19559,,22,Other
facebookresearch/detectron2,https://github.com/facebookresearch/detectron2,Python,5486,163,5843,20092,,202,Other
nefe/You-Dont-Need-jQuery,https://github.com/nefe/You-Dont-Need-jQuery,JavaScript,1826,1,707,20091,,101,Other
yeasy/docker_practice,https://github.com/yeasy/docker_practice,Go,5220,2,11849,20081,"book, cloud-computing, container, devops, docker, kubernetes, linux, mesos, spark, swarm",109,Other
nicolargo/glances,https://github.com/nicolargo/glances,Python,1277,218,40107,20058,"monitoring, multi-platform, python, restful, restful-api, system, terminal, web",154,Web Application
Kong/insomnia,https://github.com/Kong/insomnia,JavaScript,1202,592,83513,20053,"api, api-client, api-design, curl, electron-app, graphql, grpc, http-client, rest-api",234,Web Application
alpinejs/alpine,https://github.com/alpinejs/alpine,HTML,886,16,6574,20049,,196,Other
vuejs/vuepress,https://github.com/vuejs/vuepress,JavaScript,4352,529,14961,20043,"blog-engine, docs-generator, seo, static-site-generator, vue, vuepress",370,Web Application
OWASP/CheatSheetSeries,https://github.com/OWASP/CheatSheetSeries,Python,2851,38,885963,20041,"application-security, appsec, best-practices, cheatsheets, code, owasp, security",252,Other
babysor/MockingBird,https://github.com/babysor/MockingBird,Python,2791,169,127793,20041,"ai, deep-learning, pytorch, speech",20,AI
sirupsen/logrus,https://github.com/sirupsen/logrus,Go,2100,76,998,20025,"go, logging, logrus",286,Other
docsifyjs/docsify,https://github.com/docsifyjs/docsify,JavaScript,4857,203,22805,20014,"doc, docs, docsify, documentation, documentation-tool, github-pages, markdown, vue",174,Web Application
ReactiveCocoa/ReactiveCocoa,https://github.com/ReactiveCocoa/ReactiveCocoa,Swift,3565,3,17115,19988,"reactivecocoa, reactiveswift, swift",261,Web Application
petkaantonov/bluebird,https://github.com/petkaantonov/bluebird,JavaScript,2414,114,15124,19963,,235,Other
viatsko/awesome-vscode,https://github.com/viatsko/awesome-vscode,JavaScript,1080,58,10786,19922,"awesome, awesome-list, list, visual-studio, visual-studio-code, visual-studio-code-extension, visual-studio-code-theme, visualstudio, vscode, vscode-extension, vscode-theme",189,Other
JohnCoates/Aerial,https://github.com/JohnCoates/Aerial,Swift,1021,44,19753,19909,,55,Other
BradLarson/GPUImage,https://github.com/BradLarson/GPUImage,Objective-C,4616,992,44862,19902,,161,Other
elixir-lang/elixir,https://github.com/elixir-lang/elixir,Elixir,2844,23,53406,19897,,1267,Other
apache/incubator-mxnet,https://github.com/apache/incubator-mxnet,C++,6891,1982,97927,19895,mxnet,974,Other
coreybutler/nvm-windows,https://github.com/coreybutler/nvm-windows,Go,2121,92,5433,19891,"go, management, node, nodejs, nvm, switch, version, version-manager, versioning, windows",66,Other
jaredhanson/passport,https://github.com/jaredhanson/passport,JavaScript,1161,332,554,19880,"express, nodejs, oauth, oauth2, openid, openid-connect, passport, saml",38,Other
yewstack/yew,https://github.com/yewstack/yew,Rust,989,101,7808,19862,"asmjs, concurrency, elm, emscripten, gui, hacktoberfest, jsx, multithreading, rust, wasm, web, web-framework, webworkers",295,"Framework, Web Application"
vercel/pkg,https://github.com/vercel/pkg,JavaScript,854,55,41381,19858,"binaries, cli, compiler, nodejs",59,Other
ruanyf/es6tutorial,https://github.com/ruanyf/es6tutorial,JavaScript,8669,1,5618,19851,,219,Other
enzymejs/enzyme,https://github.com/enzymejs/enzyme,JavaScript,2102,288,7733,19836,"assertion-library, assertions, ava, chai, enzyme, jest, mocha, react, react-components, test, test-runner, test-runners, testing, traversal",397,Web Application
facebookarchive/pop,https://github.com/facebookarchive/pop,Objective-C++,2922,59,646,19821,,68,Other
uglide/RedisDesktopManager,https://github.com/uglide/RedisDesktopManager,C++,3092,33,78537,19814,"database-gui, redis, redis-gui, redis-gui-client",79,Other
numpy/numpy,https://github.com/numpy/numpy,Python,6651,2288,106246,19809,"numpy, python",1408,Other
sebastianruder/NLP-progress,https://github.com/sebastianruder/NLP-progress,Python,3388,34,1528,19804,"dialogue, machine-learning, machine-translation, named-entity-recognition, natural-language-processing, nlp-tasks",291,AI
necolas/react-native-web,https://github.com/necolas/react-native-web,JavaScript,1666,98,51548,19782,"css-in-js, gui-framework, react, react-components, react-native, react-native-web",159,"Framework, Web Application"
onevcat/Kingfisher,https://github.com/onevcat/Kingfisher,Swift,2263,70,5477,19777,"cache, filters, image, image-processor, ios, kingfisher, macos, swift, xcode",198,Mobile App
goldfire/howler.js,https://github.com/goldfire/howler.js,JavaScript,2025,312,32182,19768,"audio, audio-library, howler, html5-audio, javascript, playback, volume, web-audio",111,Web Application
SamyPesse/How-to-Make-a-Computer-Operating-System,https://github.com/SamyPesse/How-to-Make-a-Computer-Operating-System,C,3371,84,5986,19750,,40,Other
withastro/snowpack,https://github.com/withastro/snowpack,JavaScript,990,377,83687,19736,,411,Other
ageron/handson-ml2,https://github.com/ageron/handson-ml2,Jupyter Notebook,9733,155,150641,19734,,74,Other
libgdx/libgdx,https://github.com/libgdx/libgdx,Java,6274,237,1100647,19729,"2d, 3d, android, cross-platform, framework, game, html5, ios, java, libgdx, linux, macosx, windows",658,"Framework, Web Application, Mobile App"
Reactive-Extensions/RxJS,https://github.com/Reactive-Extensions/RxJS,JavaScript,2222,288,67978,19646,,296,Other
homebridge/homebridge,https://github.com/homebridge/homebridge,TypeScript,1884,18,3961,19644,"hap, homebridge, homekit, homekit-accessory-protocol, homekit-api, homekit-bridge, siri",116,Web Application
highlightjs/highlight.js,https://github.com/highlightjs/highlight.js,JavaScript,3300,50,15047,19643,"highlighting, javascript, language-grammars, syntax-highlighter, syntax-highlighting",658,Other
avajs/ava,https://github.com/avajs/ava,JavaScript,1419,81,12999,19628,"assert, async, async-functions, ava, babel, cli, cli-app, concurrency, hacktoberfest, javascript, node, nodejs, performance, tap, tdd, test-framework, test-runner, testing, unicorns, unit-testing",300,"Framework, Web Application"
ReactiveX/RxAndroid,https://github.com/ReactiveX/RxAndroid,Java,3003,1,970,19603,,78,Other
michalsnik/aos,https://github.com/michalsnik/aos,JavaScript,2128,288,1636,19559,,22,Other
tipsy/profile-summary-for-github,https://github.com/tipsy/profile-summary-for-github,Vue,482,16,3258,19526,"github-api, javalin, kotlin, webapp",10,Web Application
